Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
170527,CN1CCN(CCc2ccc(NC(=O)c3cc(cnc3O)c4ccc5OCOc5c4)cc2)CC1,CHEMBL199723,6.4,CHEMBL4247,ALK tyrosine kinase receptor,0.4
170529,CN1CCN(Cc2ccc(NC(=O)c3cc(cnc3Cl)c4ccc5OCOc5c4)cc2)CC1,CHEMBL199298,4.57,CHEMBL4247,ALK tyrosine kinase receptor,26.8
170530,COc1ncc(cc1C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)c4ccc5OCOc5c4,CHEMBL427188,4.69,CHEMBL4247,ALK tyrosine kinase receptor,20.3
170531,CN1CCN(Cc2ccc(NC(=O)c3cc(cnc3O)c4ccc5OCOc5c4)c(C)c2)CC1,CHEMBL198399,4.84,CHEMBL4247,ALK tyrosine kinase receptor,14.5
170532,COc1cc(CN2CCN(C)CC2)ccc1NC(=O)c3cc(cnc3O)c4ccc5OCOc5c4,CHEMBL201639,4.86,CHEMBL4247,ALK tyrosine kinase receptor,13.8
170533,CN(C(=O)c1cc(cnc1O)c2ccc3OCOc3c2)c4ccc(CN5CCN(C)CC5)cc4,CHEMBL201638,5.43,CHEMBL4247,ALK tyrosine kinase receptor,3.7
170534,CN1CCN(Cc2ccc(NC(=O)c3cc(cnc3O)c4ccncc4)cc2)CC1,CHEMBL197652,4.71,CHEMBL4247,ALK tyrosine kinase receptor,19.5
170535,COc1cc(cc(OC)c1OC)c2cnc(O)c(c2)C(=O)Nc3ccc(CN4CCN(C)CC4)cc3,CHEMBL202831,5.12,CHEMBL4247,ALK tyrosine kinase receptor,7.5
170536,CN1CCN(Cc2ccc(NC(=O)c3cc(cnc3O)c4ccc5nccnc5c4)cc2)CC1,CHEMBL202830,5.26,CHEMBL4247,ALK tyrosine kinase receptor,5.5
170537,CN1CCN(Cc2ccc(NC(=O)c3cc(cnc3O)c4ccc5sc(C)nc5c4)cc2)CC1,CHEMBL201553,5.42,CHEMBL4247,ALK tyrosine kinase receptor,3.8
170538,COc1ccc(cn1)c2cnc(O)c(c2)C(=O)Nc3ccc(CN4CCN(C)CC4)cc3,CHEMBL203354,5.52,CHEMBL4247,ALK tyrosine kinase receptor,3.0
170539,CN1CCN(CCCc2ccc(NC(=O)c3cc(cnc3O)c4ccc5OCOc5c4)cc2)CC1,CHEMBL381738,5.89,CHEMBL4247,ALK tyrosine kinase receptor,1.3
170541,CN1CCN(Cc2ccc(NC(=O)c3cc(cnc3O)c4ccc5OCOc5c4)cc2)CC1,CHEMBL370800,6.05,CHEMBL4247,ALK tyrosine kinase receptor,0.9
170543,CN1CCN(CC1)c2ccc(NC(=O)c3cc(cnc3O)c4ccc5OCOc5c4)cc2,CHEMBL436509,6.16,CHEMBL4247,ALK tyrosine kinase receptor,0.7
170545,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,CHEMBL509032,8.4,CHEMBL4247,ALK tyrosine kinase receptor,0.004
170547,C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,CHEMBL601719,7.7,CHEMBL4247,ALK tyrosine kinase receptor,20.0
170548,CCCN1CCC=C(C1)c2ccc(Nc3nc(Nc4ccccc4C(=O)N)c5cc[nH]c5n3)c(C)c2,CHEMBL513897,9.0,CHEMBL4247,ALK tyrosine kinase receptor,1.0
170549,CN(C)CCOc1ccc(\C=C\c2cc(ccn2)c3cc4C(=O)NC=Nc4[nH]3)cc1,CHEMBL461140,5.39,CHEMBL4247,ALK tyrosine kinase receptor,4.1
170550,COc1cc2CCN(C(=O)CN(C)C)c2cc1Nc3nc(Nc4ccsc4C(=O)N)c5cc[nH]c5n3,CHEMBL514873,9.4,CHEMBL4247,ALK tyrosine kinase receptor,0.4
170551,COc1cc(ccc1Nc2nc(Nc3cccc(F)c3C(=O)N)c4cc[nH]c4n2)N5CCN(CC5)C(C)C,CHEMBL507625,9.3,CHEMBL4247,ALK tyrosine kinase receptor,0.5
170552,Brc1ccc2[nH]c3c(CCN(CC(c4ccccc4)c5ccccc5)c6nccc(I)c36)c2c1,CHEMBL549826,5.3,CHEMBL4247,ALK tyrosine kinase receptor,5.0
170553,COc1nc(C)cc2N(CCc3ccccc3)CCc4c([nH]c5cc(ccc45)N6CCN(C)CC6)c12,CHEMBL551570,5.29,CHEMBL4247,ALK tyrosine kinase receptor,5.1
170554,C[C@H](N1CCc2c([nH]c3ccc(Br)cc23)c4c(Cl)nccc14)c5ccccc5,CHEMBL556596,5.24,CHEMBL4247,ALK tyrosine kinase receptor,5.8
170555,Oc1ccc(CCN2CCc3c([nH]c4ccc(Br)cc34)c5c(I)ccnc25)cc1,CHEMBL557491,5.21,CHEMBL4247,ALK tyrosine kinase receptor,6.2
170556,Oc1ccc(CCN2CCc3c([nH]c4ccc(Br)cc34)c5c(Cl)nccc25)cc1,CHEMBL564679,5.15,CHEMBL4247,ALK tyrosine kinase receptor,7.1
170557,C[C@H](N1CCc2c([nH]c3ccc(Br)cc23)c4c(I)ccnc14)c5ccccc5,CHEMBL560446,5.08,CHEMBL4247,ALK tyrosine kinase receptor,8.3
170558,Clc1nccc2N(CCc3c[nH]c4ccccc34)CCc5c([nH]c6ccc(Br)cc56)c12,CHEMBL562943,5.03,CHEMBL4247,ALK tyrosine kinase receptor,9.3
170559,Cc1cc(Cl)c2c(n1)N(CCc3ccccc3)CCc4c2[nH]c5ccccc45,CHEMBL563080,4.93,CHEMBL4247,ALK tyrosine kinase receptor,11.8
170560,CC1=CC2=C(C(=O)N1)c3[nH]c4ccccc4c3CCN2CCc5ccccc5,CHEMBL564365,4.75,CHEMBL4247,ALK tyrosine kinase receptor,18.0
170561,Cc1cc2N(CCc3ccccc3)CCc4c([nH]c5ccccc45)c2c(Cl)n1,CHEMBL560245,4.67,CHEMBL4247,ALK tyrosine kinase receptor,21.3
170562,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,CHEMBL607707,5.15,CHEMBL4247,ALK tyrosine kinase receptor,7100.0
170563,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,CHEMBL553,5.92,CHEMBL4247,ALK tyrosine kinase receptor,1200.0
170564,CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,CHEMBL428690,6.17,CHEMBL4247,ALK tyrosine kinase receptor,670.0
170565,CN(c1ccc2c(C)n(C)nc2c1)c3ccnc(Nc4ccc(C)c(c4)S(=O)(=O)N)n3,CHEMBL477772,5.66,CHEMBL4247,ALK tyrosine kinase receptor,2200.0
170566,Nc1nc(Nc2ccc(cc2)S(=O)(=O)N)nn1C(=O)c3c(F)cccc3F,CHEMBL191003,5.15,CHEMBL4247,ALK tyrosine kinase receptor,7100.0
170567,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,CHEMBL608533,6.57,CHEMBL4247,ALK tyrosine kinase receptor,270.0
170568,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,CHEMBL14762,5.64,CHEMBL4247,ALK tyrosine kinase receptor,2300.0
170569,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,CHEMBL388978,7.5,CHEMBL4247,ALK tyrosine kinase receptor,32.0
170570,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN4CCOCC4,CHEMBL1721885,6.31,CHEMBL4247,ALK tyrosine kinase receptor,490.0
170571,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,CHEMBL535,6.77,CHEMBL4247,ALK tyrosine kinase receptor,170.0
170572,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Sc4ccc(NC(=O)C5CC5)cc4)n2,CHEMBL572878,5.51,CHEMBL4247,ALK tyrosine kinase receptor,3100.0
170573,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL24828,5.68,CHEMBL4247,ALK tyrosine kinase receptor,2100.0
170574,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3cccc4[nH]nc(N)c34)c1,CHEMBL223360,5.8,CHEMBL4247,ALK tyrosine kinase receptor,1600.0
170575,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CHEMBL574738,5.85,CHEMBL4247,ALK tyrosine kinase receptor,1400.0
170576,CN1CCN(CC1)c2ccc3nc([nH]c3c2)C4=C(N)c5c(F)cccc5NC4=O,CHEMBL522892,5.46,CHEMBL4247,ALK tyrosine kinase receptor,3500.0
170577,Oc1ccc(cc1)C2C(=O)Nc3ccccc3c4ccnc5[nH]cc2c45,CHEMBL584052,7.77,CHEMBL4247,ALK tyrosine kinase receptor,0.017
170578,CCOC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccccc23)c1C,CHEMBL86943,5.27,CHEMBL4247,ALK tyrosine kinase receptor,5.4
170580,CN(C)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3cc4CCCCc4[nH]3)\c2c1,CHEMBL605003,4.75,CHEMBL4247,ALK tyrosine kinase receptor,18.0
170581,Cc1cc(C)c(\C=C\2/C(=O)Nc3ccccc23)[nH]1,CHEMBL276711,5.92,CHEMBL4247,ALK tyrosine kinase receptor,1.2
