Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
52780,CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,CHEMBL428690,7.52,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.03
52781,CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc4ccccc4Cl)Oc23,CHEMBL133498,6.89,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.13
52782,CCSC1=CC(=O)c2c(O)cc(O)c(C3CCN(C)CC3O)c2O1,CHEMBL326843,6.34,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.46
52783,CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)Sc4ccccc4Cl,CHEMBL334881,6.96,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.11
52784,CN1CCC(C(O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)Sc4ccccc4,CHEMBL112050,6.36,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.44
52785,CN1CCC(C(O)C1)c2c(O)cc(O)c3C(=C\C(=N/c4ccccc4)\Oc23)O,CHEMBL130395,4.79,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,16.3
52786,CN1CCC(C(O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)Sc4nc(C)cc(C)n4,CHEMBL323015,5.19,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,6.4
52787,CN1CCC(C(O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)SC(C)(C)C,CHEMBL112582,7.1,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.08
52788,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(=C1c3ccc(O)cc3)O,CHEMBL1242973,6.22,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.6
52789,CN1CCC(C(O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)N4CCCCC4,CHEMBL132888,5.6,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,2.5
52790,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,CHEMBL280074,5.16,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,7.0
52792,CC(C)n1cnc2c(NCc3ccccc3)nc(CCC(C)(O)c4ccccc4)nc12,CHEMBL335069,5.35,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,4.5
52793,CC(C)n1cnc2c(NCc3ccccc3)nc(CCCCCO)nc12,CHEMBL335852,5.55,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,2.8
52794,CC(C)n1cnc2c(NCc3ccccc3)nc(CCCCO)nc12,CHEMBL134003,5.52,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,3.0
52795,CC(C)n1cnc2c(NCc3ccccc3)nc(nc12)C#CC(C)(O)c4ccccc4,CHEMBL336351,6.22,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.6
52796,CCC(C)(O)CCc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,CHEMBL338924,5.89,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,1.3
52797,CC(C)n1cnc2c(NCc3ccccc3)nc(nc12)C#CCCCO,CHEMBL134080,6.7,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.2
52798,CCC(O)C#Cc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,CHEMBL445125,6.3,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.5
52799,CCC(O)CCc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,CHEMBL134233,5.52,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,3.0
52800,CC(C)n1cnc2c(NCc3ccccc3)nc(nc12)C#CC4(O)CCCC4,CHEMBL336776,6.3,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.5
52801,CC(C)n1cnc2c(NCc3ccccc3)nc(\C=C/CCCO)nc12,CHEMBL352516,6.0,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,1.0
52802,CCC(C)(O)C#Cc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,CHEMBL26564,6.7,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.2
52803,CC(C)n1cnc2c(NCc3ccccc3)nc(nc12)C#CCO,CHEMBL132243,5.92,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,1.2
52804,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,CHEMBL14762,6.35,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.45
52805,CC(C)n1cnc2c(NCc3ccccc3)nc(CCCO)nc12,CHEMBL132687,5.6,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,2.5
52807,CC(C)n1cnc2c(NCc3ccccc3)nc(nc12)C#CCCO,CHEMBL337411,6.46,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.35
52808,CC(C)n1cnc2c(NCc3ccccc3)nc(nc12)C#CC4(O)CCCCC4,CHEMBL134239,6.75,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,0.18
52809,CCOC.CCOC(C)COc1[nH]c(N)nc2ncnc12,CHEMBL420860,4.44,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,36.0
52810,CCC(=C)COc1nc(N)nc2[nH]cnc12,CHEMBL270982,4.72,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,19.0
52811,Nc1nc(OCC2CCCCC2)c3nc[nH]c3n1,CHEMBL269881,5.16,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,7.0
52813,CC(C)C1(COc2nc(N)nc3[nH]cnc23)OCCO1,CHEMBL429744,4.41,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,39.0
52814,Nc1nc(OCC2=CCCCC2)c3nc[nH]c3n1,CHEMBL429409,4.96,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,11.0
52815,Nc1nc(OCC2=CCCC2)c3nc[nH]c3n1,CHEMBL405259,4.72,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,19.0
52816,CC\C=C\CCOc1nc(N)nc2[nH]cnc12,CHEMBL271564,4.12,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,76.0
52817,CCC(COc1nc(N)nc2[nH]cnc12)(OC)OC,CHEMBL405197,4.72,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,19.0
52818,Nc1nc(OCCc2ccccc2)c3nc[nH]c3n1,CHEMBL446625,4.23,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,59.0
52819,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,CHEMBL50,4.7,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,20.0
52820,CC(C)CCOc1nc(N)nc2[nH]cnc12,CHEMBL269872,4.68,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,21.0
52821,Nc1nc(OCC2CCC=CC2)c3[nH]cnc3n1,CHEMBL115498,5.22,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,6.0
52822,CC(C)Oc1[nH]c(N)nc2ncnc12,CHEMBL114250,4.12,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,75.0
52823,CC(C)COc1nc(N)nc2[nH]cnc12,CHEMBL270980,4.35,CHEMBL1907602,Cyclin-dependent kinase 1/cyclin B1,45.0
