Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
34725,CCn1c(nc2cnccc12)c3nonc3N,CHEMBL189657,7.89,CHEMBL3231,Rho-associated protein kinase 1,13.0
34726,CCn1c(nc2cncc(CNC3CCNCC3)c12)c4nonc4N,CHEMBL188434,7.0,CHEMBL3231,Rho-associated protein kinase 1,100.0
34728,CCn1c(nc2cnc(Oc3cccc(N)c3)cc12)c4nonc4N,CHEMBL373419,7.75,CHEMBL3231,Rho-associated protein kinase 1,18.0
34729,CCn1c(nc2cnc(Oc3cccc(c3)S(=O)(=O)C)cc12)c4nonc4N,CHEMBL220408,7.48,CHEMBL3231,Rho-associated protein kinase 1,33.0
34730,CCn1c(nc2cnc(Oc3cccc(c3)C(=O)C)cc12)c4nonc4N,CHEMBL387338,7.89,CHEMBL3231,Rho-associated protein kinase 1,13.0
34731,CCn1c(nc2cnc(Oc3ccc(NC(=O)C)cc3)cc12)c4nonc4N,CHEMBL218869,7.05,CHEMBL3231,Rho-associated protein kinase 1,90.0
34732,CCn1c(nc2cnc(Oc3cccc(NC(=O)C)c3)cc12)c4nonc4N,CHEMBL218868,8.74,CHEMBL3231,Rho-associated protein kinase 1,1.8
34733,CCn1c(nc2cnc(Oc3ccccc3)cc12)c4nonc4N,CHEMBL375877,7.52,CHEMBL3231,Rho-associated protein kinase 1,30.0
34734,CCn1c(nc2cnc(OC)cc12)c3nonc3N,CHEMBL218257,8.36,CHEMBL3231,Rho-associated protein kinase 1,4.4
34735,CCn1c(nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc12)c6nonc6N,CHEMBL220241,8.74,CHEMBL3231,Rho-associated protein kinase 1,1.8
34736,CCn1c(nc2cnc(Oc3cccc(NC(=O)c4ccc(cc4)N(C)C)c3)cc12)c5nonc5N,CHEMBL220465,8.7,CHEMBL3231,Rho-associated protein kinase 1,2.0
34737,CCn1c(nc2cnc(Oc3cccc(NC(=O)c4ccccc4)c3)cc12)c5nonc5N,CHEMBL426526,8.4,CHEMBL3231,Rho-associated protein kinase 1,4.0
34738,CC1=C(C(NC(=O)N1)c2ccc(F)cc2)C(=O)Nc3ccc4[nH]ncc4c3,CHEMBL384073,7.85,CHEMBL3231,Rho-associated protein kinase 1,14.0
34739,CC1=C(C(CC(=O)N1)c2ccc(F)cc2)C(=O)Nc3ccc4[nH]ncc4c3,CHEMBL218654,7.29,CHEMBL3231,Rho-associated protein kinase 1,51.0
34740,CC1=C(C(CC(=O)N1)c2ccc(cc2)C(F)(F)F)C(=O)Nc3cc(Cl)c4[nH]ncc4c3,CHEMBL427058,8.1,CHEMBL3231,Rho-associated protein kinase 1,8.0
34741,CC1=C(C(CC(=O)N1)c2ccc(cc2)C(F)(F)F)C(=O)Nc3cc4cn[nH]c4cc3F,CHEMBL375312,7.85,CHEMBL3231,Rho-associated protein kinase 1,14.0
34742,CC1=C(C(CC(=O)N1)c2ccc(cc2)C(F)(F)F)C(=O)Nc3ccc4[nH]ncc4c3F,CHEMBL217910,5.6,CHEMBL3231,Rho-associated protein kinase 1,2500.0
34743,CC1=C(C(CC(=O)N1)c2ccc(cc2)C(F)(F)F)C(=O)Nc3ccc4[nH]nc(C)c4c3,CHEMBL218720,8.05,CHEMBL3231,Rho-associated protein kinase 1,9.0
34744,CC1=C(C(CC(=O)N1)c2ccc3ccccc3c2)C(=O)Nc4ccc5[nH]ncc5c4,CHEMBL441702,8.05,CHEMBL3231,Rho-associated protein kinase 1,9.0
34745,CC1=C(C(CC(=O)N1)c2ccc(Cl)c(Cl)c2)C(=O)Nc3ccc4[nH]ncc4c3,CHEMBL374453,8.1,CHEMBL3231,Rho-associated protein kinase 1,8.0
34746,CC1=C(C(CC(=O)N1)c2ccc(cc2)C(F)(F)F)C(=O)Nc3ccc4[nH]ncc4c3,CHEMBL218719,8.3,CHEMBL3231,Rho-associated protein kinase 1,5.0
34747,Cl.Cl.C[C@@H](N)C1CCC(CC1)C(=O)Nc2ccncc2,CHEMBL536267,6.85,CHEMBL3231,Rho-associated protein kinase 1,140.0
