Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
15601,Nc1nc(C2=C3C(=Nc4ccccc34)C(=O)NCC2)c(O)[nH]1,CHEMBL332551,5.87,CHEMBL2828,Casein kinase I delta,1352.0
15602,NC1=NC(=O)\C(=C\2/CCNC(=O)c3[nH]c(Br)cc23)\N1,CHEMBL361708,7.46,CHEMBL2828,Casein kinase I delta,35.0
15603,C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,CHEMBL10,6.91,CHEMBL2828,Casein kinase I delta,124.0
15604,CC(C)NCc1ccc(Nc2cc([nH]n2)c3ccc(cc3)c4ccc(O)cc4O)cc1,CHEMBL398606,5.2,CHEMBL2828,Casein kinase I delta,6.34
15605,NC(=O)c1ccc(cc1)c2nc(c3ccc4OCCOc4c3)c([nH]2)c5ccccn5,CHEMBL410456,6.52,CHEMBL2828,Casein kinase I delta,300.0
15606,COc1cc(OC)c(\C=C\2/C(=O)Nc3ccccc23)c(OC)c1,CHEMBL404941,6.16,CHEMBL2828,Casein kinase I delta,700.0
15607,CNc1nccc(n1)c2nc([nH]c2c3cccc(c3)C(F)(F)F)C4CCNCC4,CHEMBL489344,5.85,CHEMBL2828,Casein kinase I delta,1.4
15608,CC1CCC(CC1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,CHEMBL523938,6.4,CHEMBL2828,Casein kinase I delta,0.4
15609,CC(=O)c1c(C)c([nH]c1c2ccncc2)c3ccncc3,CHEMBL526901,7.24,CHEMBL2828,Casein kinase I delta,58.0
15610,Nc1ccc(N)c2C(=O)c3ccccc3C(=O)c12,CHEMBL86771,6.48,CHEMBL2828,Casein kinase I delta,0.33
15611,COc1cc(OC)c(C=C2C(=O)Nc3ccccc23)c(OC)c1,CHEMBL576349,5.59,CHEMBL2828,Casein kinase I delta,2.57
15612,Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,CHEMBL88326,6.18,CHEMBL2828,Casein kinase I delta,0.66
15613,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CHEMBL574738,5.6,CHEMBL2828,Casein kinase I delta,2500.0
15614,CC(C)(C)c1oc(CSc2cnc(NC(=O)C3CCNCC3)s2)nc1,CHEMBL296468,5.75,CHEMBL2828,Casein kinase I delta,1800.0
15615,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,CHEMBL607707,5.96,CHEMBL2828,Casein kinase I delta,1100.0
15616,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,CHEMBL553,5.46,CHEMBL2828,Casein kinase I delta,3500.0
15617,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,CHEMBL14762,6.58,CHEMBL2828,Casein kinase I delta,260.0
15618,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,CHEMBL278041,7.23,CHEMBL2828,Casein kinase I delta,59.0
15620,NC(=O)c1ccc(cc1)c2nc(c3ccccn3)c([nH]2)c4ccc5OCOc5c4,CHEMBL440084,6.77,CHEMBL2828,Casein kinase I delta,170.0
15621,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,CHEMBL388978,5.62,CHEMBL2828,Casein kinase I delta,2400.0
15622,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN4CCOCC4,CHEMBL1721885,6.58,CHEMBL2828,Casein kinase I delta,260.0
15623,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,CHEMBL535,7.82,CHEMBL2828,Casein kinase I delta,15.0
15625,Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12,CHEMBL1240885,6.29,CHEMBL2828,Casein kinase I delta,0.51
15626,COc1ccc2c(c1)[nH]c3c(C)nccc23,CHEMBL269538,5.82,CHEMBL2828,Casein kinase I delta,1.5
15627,CC(C)(C)n1nc(c2cccc3ccccc23)c4c(N)ncnc14,CHEMBL264406,6.82,CHEMBL2828,Casein kinase I delta,0.15
