Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
62998,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CHEMBL1336,6.6,CHEMBL4204,MAP kinase signal-integrating kinase 2,0.25
62999,CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,CHEMBL428690,5.72,CHEMBL4204,MAP kinase signal-integrating kinase 2,1.9
63000,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,CHEMBL388978,7.66,CHEMBL4204,MAP kinase signal-integrating kinase 2,0.022
63001,Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C,CHEMBL103667,5.96,CHEMBL4204,MAP kinase signal-integrating kinase 2,1.1
63002,Oc1c2ccccc2c3N=Nc4cccc1c34,CHEMBL1725279,6.0,CHEMBL4204,MAP kinase signal-integrating kinase 2,1.0
63003,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,CHEMBL939,6.44,CHEMBL4204,MAP kinase signal-integrating kinase 2,0.36
63004,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,CHEMBL553,5.8,CHEMBL4204,MAP kinase signal-integrating kinase 2,1.6
63005,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL24828,5.47,CHEMBL4204,MAP kinase signal-integrating kinase 2,3.4
63006,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,CHEMBL31965,5.89,CHEMBL4204,MAP kinase signal-integrating kinase 2,1.3
63007,NC(=O)c1ccc(Nc2cc([nH]n2)c3ccc(F)cc3)cc1,CHEMBL511337,5.91,CHEMBL4204,MAP kinase signal-integrating kinase 2,1230.0
63008,Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12,CHEMBL1240885,5.8,CHEMBL4204,MAP kinase signal-integrating kinase 2,1.6
63009,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3cccc4[nH]nc(N)c34)c1,CHEMBL223360,6.57,CHEMBL4204,MAP kinase signal-integrating kinase 2,270.0
63010,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CHEMBL574738,8.52,CHEMBL4204,MAP kinase signal-integrating kinase 2,3.0
63013,COCC(=O)NC\C=C\c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,CHEMBL483321,6.08,CHEMBL4204,MAP kinase signal-integrating kinase 2,840.0
63016,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,CHEMBL608533,6.02,CHEMBL4204,MAP kinase signal-integrating kinase 2,950.0
63019,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN4CCOCC4,CHEMBL1721885,5.26,CHEMBL4204,MAP kinase signal-integrating kinase 2,5500.0
63021,C1CC(CCN1)c2cc([nH]n2)c3ccncc3,CHEMBL1241462,6.24,CHEMBL4204,MAP kinase signal-integrating kinase 2,575.0
63023,O=C1NCCc2[nH]c(cc12)c3ccncc3,CHEMBL225519,6.77,CHEMBL4204,MAP kinase signal-integrating kinase 2,171.0
63024,CC(C)(C)c1onc(NC(=O)Nc2ccc(cc2)c3cn4c5ccc(OCCN6CCOCC6)cc5sc4n3)c1,CHEMBL576982,5.58,CHEMBL4204,MAP kinase signal-integrating kinase 2,2600.0
63025,C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c6C(=O)NCc6c7c8ccccc8n2c7c35,CHEMBL603469,8.85,CHEMBL4204,MAP kinase signal-integrating kinase 2,1.4
63028,COc1cc(O)c2C(=O)O[C@@H](C)C\C=C/C(=O)C[C@@H](O)CCCc2c1,CHEMBL1651521,6.82,CHEMBL4204,MAP kinase signal-integrating kinase 2,150.0
63030,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N,CHEMBL221959,5.8,CHEMBL4204,MAP kinase signal-integrating kinase 2,1600.0
63031,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,CHEMBL535,5.24,CHEMBL4204,MAP kinase signal-integrating kinase 2,5700.0
63032,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,CHEMBL1789941,6.7,CHEMBL4204,MAP kinase signal-integrating kinase 2,200.0
63033,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,CHEMBL509032,7.36,CHEMBL4204,MAP kinase signal-integrating kinase 2,44.0
63036,Nc1nc(N)c2nc(c3cccc(O)c3)c(nc2n1)c4cccc(O)c4,CHEMBL230011,6.14,CHEMBL4204,MAP kinase signal-integrating kinase 2,720.0
63037,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4,CHEMBL1173655,5.8,CHEMBL4204,MAP kinase signal-integrating kinase 2,1600.0
