Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
137272,CC(C)(N)c1ccc(cc1)c2nc3ccccc3nc2c4ccccc4,CHEMBL362455,4.64,CHEMBL2431,Serine/threonine-protein kinase AKT2,23000.0
137273,Oc1nc2ccccc2n1C3CCN(Cc4ccc(cc4)c5nc6ccccc6nc5c7ccccc7)CC3,CHEMBL260397,5.68,CHEMBL2431,Serine/threonine-protein kinase AKT2,2090.0
137274,O=C1NC(=C(N=C1)c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c6ccccc6,CHEMBL440560,4.8,CHEMBL2431,Serine/threonine-protein kinase AKT2,15700.0
137275,CC1=NC(=C(NC1=O)c2ccccc2)c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3,CHEMBL178397,4.62,CHEMBL2431,Serine/threonine-protein kinase AKT2,24000.0
137276,CC1=NC(=C(NC1=O)c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c6ccccc6,CHEMBL572629,5.93,CHEMBL2431,Serine/threonine-protein kinase AKT2,1179.0
137277,O=C1Nc2ccccc2N1C3CCN(Cc4ccc(cc4)C5=C(N=C(Cc6ccccc6)C(=O)N5)c7ccccc7)CC3,CHEMBL3143722,5.76,CHEMBL2431,Serine/threonine-protein kinase AKT2,1755.0
137278,Oc1ccc(CC2=NC(=C(NC2=O)c3ccccc3)c4ccc(CN5CCC(CC5)N6C(=O)Nc7ccccc67)cc4)cc1,CHEMBL178133,4.34,CHEMBL2431,Serine/threonine-protein kinase AKT2,45270.0
137279,Oc1ccc(CC2=NC(=C(NC2=O)c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3)c7ccccc7)cc1,CHEMBL3143723,5.27,CHEMBL2431,Serine/threonine-protein kinase AKT2,5407.0
137280,CCC(C)C1=NC(=C(NC1=O)c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c6ccccc6,CHEMBL3143721,5.34,CHEMBL2431,Serine/threonine-protein kinase AKT2,4517.0
137281,CC(C)Cc1nc(c2ccc(CN3CCC(CC3)n4c(O)nc5ccccc45)cc2)c(nc1O)c6ccccc6,CHEMBL362016,4.75,CHEMBL2431,Serine/threonine-protein kinase AKT2,18000.0
137282,CC(C)Cc1nc(c2ccccc2)c(nc1O)c3ccc(CN4CCC(CC4)n5c(O)nc6ccccc56)cc3,CHEMBL178468,6.49,CHEMBL2431,Serine/threonine-protein kinase AKT2,325.0
137283,OC(=O)c1ccc2nc(c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3)c(nc2c1)c7ccccc7,CHEMBL272292,6.55,CHEMBL2431,Serine/threonine-protein kinase AKT2,281.0
137284,OC(=O)c1ccc2nc(c3ccccc3)c(nc2c1)c4ccc(CN5CCC(CC5)N6C(=O)Nc7ccccc67)cc4,CHEMBL273160,6.41,CHEMBL2431,Serine/threonine-protein kinase AKT2,388.0
137285,O=C1Nc2ccccc2N1C3CCN(Cc4ccc(cc4)c5nc6ccc(cc6nc5c7ccccc7)c8nn[nH]n8)CC3,CHEMBL271091,7.19,CHEMBL2431,Serine/threonine-protein kinase AKT2,65.0
137286,O=C1Nc2ccccc2N1C3CCN(Cc4ccc(cc4)c5nc6cc(ccc6nc5c7ccccc7)c8nn[nH]n8)CC3,CHEMBL408151,6.84,CHEMBL2431,Serine/threonine-protein kinase AKT2,144.0
137287,Cn1nnc(n1)c2ccc3nc(c4ccc(CN5CCC(CC5)n6c(O)nc7ccccc67)cc4)c(nc3c2)c8ccccc8,CHEMBL181419,5.73,CHEMBL2431,Serine/threonine-protein kinase AKT2,1877.0
137288,Cn1nnc(n1)c2ccc3nc(c4ccccc4)c(nc3c2)c5ccc(CN6CCC(CC6)n7c(O)nc8ccccc78)cc5,CHEMBL180058,6.48,CHEMBL2431,Serine/threonine-protein kinase AKT2,332.0
137289,O=C1Nc2ccccc2N1C3CCN(Cc4ccc(cc4)c5nc6cc7cn[nH]c7cc6nc5c8ccccc8)CC3,CHEMBL180231,6.52,CHEMBL2431,Serine/threonine-protein kinase AKT2,300.0
137290,O=C1Nc2ccccc2N1C3CCN(Cc4ccc(cc4)c5nc6cc7[nH]cnc7cc6nc5c8ccccc8)CC3,CHEMBL258844,6.68,CHEMBL2431,Serine/threonine-protein kinase AKT2,210.0
137291,N[C@H](COc1cncc(\C=C\c2ccncc2)c1)Cc3c[nH]c4ccccc34,CHEMBL383541,6.59,CHEMBL2431,Serine/threonine-protein kinase AKT2,257.0
137292,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,CHEMBL388978,8.19,CHEMBL2431,Serine/threonine-protein kinase AKT2,6.5
