Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
94312,Cl.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC4CCNCC4,CHEMBL2448064,6.0,CHEMBL1868,Vascular endothelial growth factor receptor 1,1.0
94313,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c4ccncc4,CHEMBL25579,7.0,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.1
94314,COc1cc2c(Nc3ccc(cc3F)C#N)ncnc2cc1OC\C=C\CN4CCCC4,CHEMBL24026,5.41,CHEMBL1868,Vascular endothelial growth factor receptor 1,3.9
94315,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC4CCN(C)CC4,CHEMBL26050,5.82,CHEMBL1868,Vascular endothelial growth factor receptor 1,1.5
94316,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC4CCNCC4,CHEMBL428534,6.16,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.7
94317,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn4ccnn4,CHEMBL281872,6.16,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.7
94318,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL281990,6.3,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.5
94319,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL422758,6.52,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.3
94320,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC4CCNCC4,CHEMBL25450,6.35,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.45
94321,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]4CCCN(C)C4,CHEMBL1907763,6.16,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.7
94322,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN4CCOCC4,CHEMBL24137,6.7,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.2
94323,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL24828,6.05,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.9
94324,Cl.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC\C=C\CN4CCCC4,CHEMBL1744349,6.12,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.75
94325,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC4CCN(C)CC4,CHEMBL24979,6.82,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.15
94326,Cl.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL2448065,5.7,CHEMBL1868,Vascular endothelial growth factor receptor 1,2.0
94327,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]4CCCN(C)C4,CHEMBL1907764,6.3,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.5
94328,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN4CCN(C)CC4,CHEMBL283088,6.52,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.3
94329,Cl.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN4CCCC4,CHEMBL2448067,6.7,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.2
94330,Cl.COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN4CCN(C)CC4,CHEMBL1202477,6.26,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.55
94331,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL416191,6.3,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.5
94332,Cl.COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL533849,5.8,CHEMBL1868,Vascular endothelial growth factor receptor 1,1.6
94333,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]4CCCN(C)C4,CHEMBL1907944,6.3,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.5
94334,Cl.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN4CCN(C)CC4,CHEMBL1744347,6.22,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.6
94335,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN4CCOCC4,CHEMBL25610,5.96,CHEMBL1868,Vascular endothelial growth factor receptor 1,1.1
94336,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC4CCNCC4,CHEMBL26641,6.7,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.2
94337,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC4CCNCC4,CHEMBL279459,6.1,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.8
94338,Cl.COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL1202473,7.6,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.025
94339,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC4CCN(C)CC4,CHEMBL25425,6.3,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.5
94340,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,CHEMBL286160,6.4,CHEMBL1868,Vascular endothelial growth factor receptor 1,0.4
