Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
214023,CC(C)(C)c1nc(c2ccc(F)cc2)c([nH]1)c3ccncc3,CHEMBL371694,6.05,CHEMBL5145,Serine/threonine-protein kinase B-raf,900.0
214024,OCc1cccc(c1)c2[nH]c(nc2c3ccncc3)c4ccccc4,CHEMBL200259,5.8,CHEMBL5145,Serine/threonine-protein kinase B-raf,1585.0
214025,Oc1ccc(cc1)c2[nH]c(nc2c3ccncc3)c4ccccc4,CHEMBL68215,6.47,CHEMBL5145,Serine/threonine-protein kinase B-raf,339.0
214026,CC(C)(CNC(=O)Nc1ccc(Cl)cc1)c2nc(c3ccc(Cl)c(O)c3)c([nH]2)c4ccncc4,CHEMBL200863,7.89,CHEMBL5145,Serine/threonine-protein kinase B-raf,13.0
214027,CC(C)(CNS(=O)(=O)C)c1nc(c2ccc(Cl)c(O)c2)c([nH]1)c3ccncc3,CHEMBL381447,7.85,CHEMBL5145,Serine/threonine-protein kinase B-raf,14.0
214028,CN(C)CCCNC(=O)c1nc(c2ccc(Cl)c(O)c2)c([nH]1)c3ccncc3,CHEMBL426476,7.4,CHEMBL5145,Serine/threonine-protein kinase B-raf,40.0
214029,CC(C)(CN)c1nc(c2ccc(Cl)c(O)c2)c([nH]1)c3ccncc3,CHEMBL200889,8.22,CHEMBL5145,Serine/threonine-protein kinase B-raf,6.0
214030,NCc1ccc(cc1)c2nc(c3ccc(Cl)c(O)c3)c([nH]2)c4ccncc4,CHEMBL200320,8.1,CHEMBL5145,Serine/threonine-protein kinase B-raf,8.0
214031,Oc1cc(ccc1Cl)c2[nH]cnc2c3ccncc3,CHEMBL200118,7.48,CHEMBL5145,Serine/threonine-protein kinase B-raf,33.0
214032,Oc1cc(ccc1Cl)c2[nH]c(nc2c3ccncc3)c4occc4,CHEMBL371952,7.89,CHEMBL5145,Serine/threonine-protein kinase B-raf,13.0
214033,Oc1cc(ccc1Cl)c2[nH]c(nc2c3ccncc3)c4cccnc4,CHEMBL381250,8.22,CHEMBL5145,Serine/threonine-protein kinase B-raf,6.0
214034,CC(C)(C)c1nc(c2ccc(Cl)c(O)c2)c([nH]1)c3ccncc3,CHEMBL200172,7.92,CHEMBL5145,Serine/threonine-protein kinase B-raf,12.0
214035,Oc1cc(ccc1Cl)c2nc([nH]c2c3ccncc3)c4ccccc4,CHEMBL373011,8.0,CHEMBL5145,Serine/threonine-protein kinase B-raf,10.0
214037,CN(C)CCOc1ccc(cc1)c2nc(c3ccncc3)c([nH]2)c4ccc5\C(=N\O)\CCc5c4,CHEMBL477989,9.52,CHEMBL5145,Serine/threonine-protein kinase B-raf,0.3
