Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
103772,CC(C)(C)c1oc(CSc2cnc(NC(=O)C3CCNCC3)s2)nc1,CHEMBL296468,6.7,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,200.0
103773,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,CHEMBL607707,5.4,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,4000.0
103774,CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,CHEMBL428690,7.08,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,84.0
103775,CN(C)C[C@@H]1CCn2cc(C3=C(C(=O)NC3=O)c4cn(CCO1)c5ccccc45)c6ccccc26,CHEMBL91829,5.27,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,5400.0
103776,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,CHEMBL608533,6.48,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,330.0
103777,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,CHEMBL14762,5.96,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,1100.0
103778,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,CHEMBL388978,7.55,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,28.0
103779,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN4CCOCC4,CHEMBL1721885,5.58,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,2600.0
103780,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,CHEMBL535,5.64,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,2300.0
103781,CCN1\C(=C\C(=O)C)\Sc2ccc(OC)cc12,CHEMBL408982,6.89,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,130.0
103782,C(Nc1ncnc2ccc(cc12)c3ccc4OCOc4c3)c5cccs5,CHEMBL567331,6.37,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,430.0
103783,Cn1cc(C2=C(C(=O)NC2=O)c3cccc(NCC(O)CO)c3)c4cc(F)ccc14,CHEMBL1082152,7.06,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,0.087
103784,C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c6C(=O)NCc6c7c8ccccc8n2c7c35,CHEMBL603469,7.54,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,29.0
