Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
85729,CCN(CC)CCCNc1cc2N(C)C(=O)C(=Cc2cn1)c3c(Cl)cccc3Cl,CHEMBL420477,6.82,CHEMBL3650,Fibroblast growth factor receptor 1,0.15
85730,CN1C(=O)C(=Cc2cnc(N)cc12)c3c(Cl)cccc3Cl,CHEMBL108004,6.42,CHEMBL3650,Fibroblast growth factor receptor 1,0.38
85731,COc1ccc(Nc2cc3N(C)C(=O)C(=Cc3cn2)c4c(Cl)cccc4Cl)cc1,CHEMBL318519,5.66,CHEMBL3650,Fibroblast growth factor receptor 1,2.2
85732,CCN(CC)C(=O)c1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cc1,CHEMBL104357,6.75,CHEMBL3650,Fibroblast growth factor receptor 1,0.18
85733,CN1C(=O)C(=Cc2cnc(Nc3ccncc3)cc12)c4c(Cl)cccc4Cl,CHEMBL106839,5.46,CHEMBL3650,Fibroblast growth factor receptor 1,3.5
85735,CN1C(=O)C(=Cc2cnc(Nc3ccccc3)cc12)c4c(Cl)cccc4Cl,CHEMBL323453,5.66,CHEMBL3650,Fibroblast growth factor receptor 1,2.2
85736,CN1CCN(CCOc2ccc(Nc3cc4N(C)C(=O)C(=Cc4cn3)c5c(Cl)cccc5Cl)cc2)CC1,CHEMBL110403,6.68,CHEMBL3650,Fibroblast growth factor receptor 1,0.21
85739,CN1CCN(CCCOc2ccc(Nc3cc4N(C)C(=O)C(=Cc4cn3)c5c(Cl)cccc5Cl)cc2)CC1,CHEMBL104071,6.92,CHEMBL3650,Fibroblast growth factor receptor 1,0.12
85740,CN1C(=O)C(=Cc2cnc(Nc3ccc(cc3)N4CCOCC4)cc12)c5c(Cl)cccc5Cl,CHEMBL106992,5.06,CHEMBL3650,Fibroblast growth factor receptor 1,8.7
85741,CCN(CC)CCCCNc1cc2nc(O)c(cc2cn1)c3c(Cl)cccc3Cl,CHEMBL104322,6.77,CHEMBL3650,Fibroblast growth factor receptor 1,0.17
85742,CN1CCN(CCCNc2cc3N(C)C(=O)C(=Cc3cn2)c4c(Cl)cccc4Cl)CC1,CHEMBL108013,6.77,CHEMBL3650,Fibroblast growth factor receptor 1,0.17
85744,CCN(CC)CCCCNc1cc2N(C)C(=O)C(=Cc2cn1)c3c(Cl)cccc3Cl,CHEMBL107676,7.1,CHEMBL3650,Fibroblast growth factor receptor 1,0.08
85746,CN1C(=O)C(=Cc2cnc(NCCCn3ccnc3)cc12)c4c(Cl)cccc4Cl,CHEMBL106953,6.68,CHEMBL3650,Fibroblast growth factor receptor 1,0.21
85747,CN1CCN(CC1)c2ccc(Nc3cc4N(C)C(=O)C(=Cc4cn3)c5c(Cl)cccc5Cl)cc2,CHEMBL104414,7.38,CHEMBL3650,Fibroblast growth factor receptor 1,0.042
85751,CN1CCN(CCCCCNc2cc3N(C)C(=O)C(=Cc3cn2)c4c(Cl)cccc4Cl)CC1,CHEMBL108332,6.96,CHEMBL3650,Fibroblast growth factor receptor 1,0.11
85753,CN1CCN(CCCCNc2cc3N(C)C(=O)C(=Cc3cn2)c4c(Cl)cccc4Cl)CC1,CHEMBL108333,6.77,CHEMBL3650,Fibroblast growth factor receptor 1,0.17
85754,CN1CCN(CCCNc2cc3nc(O)c(cc3cn2)c4c(Cl)cccc4Cl)CC1,CHEMBL104304,7.14,CHEMBL3650,Fibroblast growth factor receptor 1,0.07200000000000001
85756,CCN(CC)C(=O)c1ccc(Nc2cc3N(C)C(=O)C(=Cc3cn2)c4c(Cl)cccc4Cl)cc1,CHEMBL322005,5.72,CHEMBL3650,Fibroblast growth factor receptor 1,1.9
85757,CCN(CC)CCCOc1ccc(Nc2cc3nc(O)c(cc3cn2)c4c(Cl)cccc4Cl)cc1,CHEMBL419914,6.36,CHEMBL3650,Fibroblast growth factor receptor 1,0.44
85758,CCN(CC)CCOc1ccc(Nc2cc3N(C)C(=O)C(=Cc3cn2)c4c(Cl)cccc4Cl)cc1,CHEMBL107277,6.89,CHEMBL3650,Fibroblast growth factor receptor 1,0.13
85759,CCN(CC)CCCOc1ccc(Nc2cc3N(C)C(=O)C(=Cc3cn2)c4c(Cl)cccc4Cl)cc1,CHEMBL107458,6.6,CHEMBL3650,Fibroblast growth factor receptor 1,0.25
85761,CCN(CC)CCCCCNc1cc2N(C)C(=O)C(=Cc2cn1)c3c(Cl)cccc3Cl,CHEMBL107423,7.1,CHEMBL3650,Fibroblast growth factor receptor 1,0.08
85762,CN1C(=O)C(=Cc2cnc(NCCCN3CCOCC3)cc12)c4c(Cl)cccc4Cl,CHEMBL106295,6.24,CHEMBL3650,Fibroblast growth factor receptor 1,0.57
85763,CN1C(=O)C(=Cc2cnc(Nc3ccc(cc3)N4CCOCC4)nc12)c5c(Cl)cccc5Cl,CHEMBL106772,7.0,CHEMBL3650,Fibroblast growth factor receptor 1,0.1
85764,CCN(CC)CCNc1cc2N(C)C(=O)C(=Cc2cn1)c3c(Cl)cccc3Cl,CHEMBL107418,4.48,CHEMBL3650,Fibroblast growth factor receptor 1,33.0
85765,Oc1cc2ncn(c3ccccc3)c2cc1O,CHEMBL311449,4.96,CHEMBL3650,Fibroblast growth factor receptor 1,11.0
85766,CC(C)Oc1ccc2c(c1)ncn2c3ccccc3,CHEMBL79328,4.3,CHEMBL3650,Fibroblast growth factor receptor 1,50.0
85767,OCCCCOc1ccc2c(c1)ncn2c3ccccc3,CHEMBL77261,4.6,CHEMBL3650,Fibroblast growth factor receptor 1,25.0
85768,C1Oc2cc3ncn(c4ccccc4)c3cc2O1,CHEMBL80651,4.57,CHEMBL3650,Fibroblast growth factor receptor 1,27.0
85769,CN(C)CCOc1ccc2c(c1)ncn2c3ccccc3,CHEMBL75969,4.35,CHEMBL3650,Fibroblast growth factor receptor 1,45.0
85770,COc1ccc2c(c1)ncn2c3ccccc3,CHEMBL76202,4.66,CHEMBL3650,Fibroblast growth factor receptor 1,22.0
85771,Cl.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC4CCNCC4,CHEMBL2448064,5.3,CHEMBL3650,Fibroblast growth factor receptor 1,5.0
85772,CN(C)CCCOc1ccc2c(c1)ncn2c3ccccc3,CHEMBL312269,5.39,CHEMBL3650,Fibroblast growth factor receptor 1,4.1
85773,Oc1ccc2c(c1)ncn2c3ccccc3,CHEMBL80873,5.19,CHEMBL3650,Fibroblast growth factor receptor 1,6.4
85774,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c4ccncc4,CHEMBL25579,5.8,CHEMBL3650,Fibroblast growth factor receptor 1,1.6
85775,COc1cc2c(Nc3ccc(cc3F)C#N)ncnc2cc1OC\C=C\CN4CCCC4,CHEMBL24026,4.72,CHEMBL3650,Fibroblast growth factor receptor 1,19.0
85776,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC4CCN(C)CC4,CHEMBL26050,4.3,CHEMBL3650,Fibroblast growth factor receptor 1,50.0
85777,C=CCOc1ccc2c(c1)ncn2c3ccccc3,CHEMBL311318,4.46,CHEMBL3650,Fibroblast growth factor receptor 1,35.0
85778,COc1cc2ncn(c3ccccc3)c2cc1CO,CHEMBL306184,4.96,CHEMBL3650,Fibroblast growth factor receptor 1,11.0
85779,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC4CCNCC4,CHEMBL428534,4.91,CHEMBL3650,Fibroblast growth factor receptor 1,12.3
85780,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL281990,4.87,CHEMBL3650,Fibroblast growth factor receptor 1,13.5
85781,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL422758,5.77,CHEMBL3650,Fibroblast growth factor receptor 1,1.7
85782,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC4CCNCC4,CHEMBL25450,5.6,CHEMBL3650,Fibroblast growth factor receptor 1,2.5
85783,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]4CCCN(C)C4,CHEMBL1907763,5.75,CHEMBL3650,Fibroblast growth factor receptor 1,1.8
85784,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN4CCOCC4,CHEMBL24137,5.17,CHEMBL3650,Fibroblast growth factor receptor 1,6.7
85785,C(CCN1CCOCC1)COc2ccc3c(c2)ncn3c4ccccc4,CHEMBL308245,4.92,CHEMBL3650,Fibroblast growth factor receptor 1,12.0
85786,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL24828,5.22,CHEMBL3650,Fibroblast growth factor receptor 1,6.0
85787,CCCCOc1ccc2c(c1)ncn2c3ccccc3,CHEMBL80510,4.3,CHEMBL3650,Fibroblast growth factor receptor 1,50.0
85788,C(Oc1ccc2c(c1)ncn2c3ccccc3)C4CO4,CHEMBL310726,4.75,CHEMBL3650,Fibroblast growth factor receptor 1,18.0
85789,C(COc1ccc2c(c1)ncn2c3ccccc3)CN4CCOCC4,CHEMBL80915,5.01,CHEMBL3650,Fibroblast growth factor receptor 1,9.8
85790,OCC(O)COc1ccc2c(c1)ncn2c3ccccc3,CHEMBL310137,4.82,CHEMBL3650,Fibroblast growth factor receptor 1,15.0
85791,Cl.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC\C=C\CN4CCCC4,CHEMBL1744349,5.72,CHEMBL3650,Fibroblast growth factor receptor 1,1.9
85792,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC4CCN(C)CC4,CHEMBL24979,5.68,CHEMBL3650,Fibroblast growth factor receptor 1,2.1
85793,Cl.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL2448065,5.37,CHEMBL3650,Fibroblast growth factor receptor 1,4.3
85794,C(CSc1ccc2c(c1)ncn2c3ccccc3)CN4CCOCC4,CHEMBL443800,4.62,CHEMBL3650,Fibroblast growth factor receptor 1,24.0
85795,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]4CCCN(C)C4,CHEMBL1907764,5.75,CHEMBL3650,Fibroblast growth factor receptor 1,1.8
85796,COc1ccc2c(c1)ncn2c3ccc(N)cc3,CHEMBL309035,4.75,CHEMBL3650,Fibroblast growth factor receptor 1,18.0
85797,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN4CCN(C)CC4,CHEMBL283088,5.1,CHEMBL3650,Fibroblast growth factor receptor 1,8.0
85798,Cl.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN4CCCC4,CHEMBL2448067,5.38,CHEMBL3650,Fibroblast growth factor receptor 1,4.2
85799,CN(C)CCCCOc1ccc2c(c1)ncn2c3ccccc3,CHEMBL78698,5.17,CHEMBL3650,Fibroblast growth factor receptor 1,6.8
85800,Cl.COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN4CCN(C)CC4,CHEMBL1202477,5.7,CHEMBL3650,Fibroblast growth factor receptor 1,2.0
85801,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL416191,5.82,CHEMBL3650,Fibroblast growth factor receptor 1,1.5
85802,Cl.COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL533849,5.44,CHEMBL3650,Fibroblast growth factor receptor 1,3.6
85803,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]4CCCN(C)C4,CHEMBL1907944,5.3,CHEMBL3650,Fibroblast growth factor receptor 1,5.0
85804,COc1cc2ncn(c3ccccc3)c2cc1C=O,CHEMBL76962,4.6,CHEMBL3650,Fibroblast growth factor receptor 1,25.0
85805,CCCOc1ccc2c(c1)ncn2c3ccccc3,CHEMBL78444,4.46,CHEMBL3650,Fibroblast growth factor receptor 1,35.0
85806,Cl.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN4CCN(C)CC4,CHEMBL1744347,5.68,CHEMBL3650,Fibroblast growth factor receptor 1,2.1
85807,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN4CCOCC4,CHEMBL25610,4.72,CHEMBL3650,Fibroblast growth factor receptor 1,19.0
85808,C(CN1CCOCC1)Oc2ccc3c(c2)ncn3c4ccccc4,CHEMBL77242,4.55,CHEMBL3650,Fibroblast growth factor receptor 1,28.0
85809,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC4CCNCC4,CHEMBL26641,5.57,CHEMBL3650,Fibroblast growth factor receptor 1,2.7
85810,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC4CCNCC4,CHEMBL279459,5.72,CHEMBL3650,Fibroblast growth factor receptor 1,1.9
85811,Cl.COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC4CCN(C)CC4,CHEMBL1202473,5.82,CHEMBL3650,Fibroblast growth factor receptor 1,1.5
85812,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC4CCN(C)CC4,CHEMBL25425,5.39,CHEMBL3650,Fibroblast growth factor receptor 1,4.1
85813,NCCOc1ccc2c(c1)ncn2c3ccccc3,CHEMBL311777,4.57,CHEMBL3650,Fibroblast growth factor receptor 1,27.0
85814,OC(=O)c1cc2c(cc1O)ncn2c3ccccc3,CHEMBL77032,4.66,CHEMBL3650,Fibroblast growth factor receptor 1,22.0
