Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
41182,CC(C)(C)c1ccc(cc1)C(=O)Nc2[nH]nc3CN(Cc23)C(=O)Cc4ccsc4,CHEMBL192928,8.3,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,0.005
41183,CC(C)(C)c1ccc(cc1)C(=O)Nc2n[nH]c3CN(Cc23)C(=O)c4occc4,CHEMBL191816,7.39,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,0.041
41184,CC(C)(C)c1ccc(cc1)C(=O)Nc2n[nH]c3CN(Cc23)C(=O)Cc4ccccc4,CHEMBL192575,6.89,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,0.13
41185,CCc1cccc(CC)c1NC(=O)N2Cc3[nH]nc(NC(=O)c4ccc(cc4)C(C)(C)C)c3C2,CHEMBL191402,7.0,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,0.1
41186,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3[nH]nc4CN(Cc34)C(=O)Cc5ccsc5,CHEMBL363857,7.19,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,0.065
41187,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3n[nH]c4CN(Cc34)C(=O)c5occc5,CHEMBL427170,6.8,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,0.16
41188,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3n[nH]c4CN(Cc34)C(=O)Cc5ccccc5,CHEMBL190252,6.85,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,0.14
41189,CCc1cccc(CC)c1NC(=O)N2Cc3[nH]nc(NC(=O)c4ccc(cc4)N5CCN(C)CC5)c3C2,CHEMBL363160,7.57,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,0.027000000000000003
41191,CC(CN(C)C)Oc1ccc(Cl)cc1NC(=O)Nc2cnc(cn2)C#N,CHEMBL425904,5.49,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,3229.0
41192,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,CHEMBL535,5.18,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,6.6
41193,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,CHEMBL388978,7.8,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,0.016
41194,Oc1c2ccccc2c3N=Nc4cccc1c34,CHEMBL1725279,6.01,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,0.98
41195,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,CHEMBL553,5.42,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,3.8
41196,Cc1ccc(cc1)C(=O)Nc2ncc(Nc3ncnc4Oc5ccccc5CNc34)cn2,CHEMBL202926,5.43,CHEMBL4722,Serine/threonine-protein kinase Aurora-A,3.7
