Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
104369,Nc1ncnc2c1c(cn2C3CCCC3)c4cccc(Oc5ccccc5)c4,CHEMBL69638,6.85,CHEMBL258,Tyrosine-protein kinase LCK,0.14
104372,Nc1ncnc2c1c(cn2C3CCCC3O)c4ccc(Oc5ccccc5)cc4,CHEMBL419082,6.62,CHEMBL258,Tyrosine-protein kinase LCK,0.24
104374,CC(C)n1cc(c2ccc(Oc3ccccc3)cc2)c4c(N)ncnc14,CHEMBL307982,7.96,CHEMBL258,Tyrosine-protein kinase LCK,0.011
104376,Nc1ncnc2c1c(cn2C3CCCC3)c4ccccc4Oc5ccccc5,CHEMBL68774,6.41,CHEMBL258,Tyrosine-protein kinase LCK,0.39
104377,Nc1ncnc2c1c(cn2C3CCC(O)C3)c4ccc(Oc5ccccc5)cc4,CHEMBL69129,8.3,CHEMBL258,Tyrosine-protein kinase LCK,0.005
104379,Nc1ncnc2c1c(cn2C3CC(O)C(O)C3)c4ccc(Oc5ccccc5)cc4,CHEMBL69827,7.64,CHEMBL258,Tyrosine-protein kinase LCK,0.023
104382,Cc1ccc(cc1)c2nn(c3ncnc(N)c23)C(C)(C)C,CHEMBL306380,6.82,CHEMBL258,Tyrosine-protein kinase LCK,0.151
104384,CC(C)(C)n1cc(c2ccc(Cl)cc2)c3c(N)ncnc13,CHEMBL306012,6.66,CHEMBL258,Tyrosine-protein kinase LCK,0.22
104385,Nc1ncnc2c1c(cn2C3CCCC3)c4ccc(Oc5ccccc5)cc4,CHEMBL47940,7.8,CHEMBL258,Tyrosine-protein kinase LCK,0.016
104388,CC(C)(C)n1cc(c2ccc(Oc3ccccc3)cc2)c4c(N)ncnc14,CHEMBL302281,8.7,CHEMBL258,Tyrosine-protein kinase LCK,0.002
104391,NC(=O)c1cc2ccc(O)c(O)c2cn1,CHEMBL48384,6.3,CHEMBL258,Tyrosine-protein kinase LCK,0.5
104392,NC(=O)\C(=C\c1ccc(O)c(O)c1)\C#N,CHEMBL296407,4.66,CHEMBL258,Tyrosine-protein kinase LCK,22.0
104393,Oc1c(Br)cc(\C=C\2/C(=O)c3ccc(Br)cc3C2=O)cc1Br,CHEMBL82345,6.0,CHEMBL258,Tyrosine-protein kinase LCK,1.0
104394,COc1cc(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=O)ccc1O,CHEMBL309706,5.3,CHEMBL258,Tyrosine-protein kinase LCK,5.0
104395,Oc1ccc(\C=C/2\C(=O)c3cccc(c3C2=O)[N+](=O)[O-])cc1O,CHEMBL84338,5.3,CHEMBL258,Tyrosine-protein kinase LCK,5.0
104396,COc1cc2C(=O)C(=Cc3cc(Cl)c(O)c(Cl)c3)C(=O)c2cc1OC,CHEMBL421341,6.51,CHEMBL258,Tyrosine-protein kinase LCK,0.31
104397,COc1ccc2C(=O)\C(=C/c3ccc(O)c(O)c3)\C(=O)c2c1,CHEMBL83161,5.82,CHEMBL258,Tyrosine-protein kinase LCK,1.5
104398,Nc1ccc2C(=O)\C(=C/c3cc(Cl)c(O)c(Cl)c3)\C(=O)c2c1,CHEMBL84808,6.99,CHEMBL258,Tyrosine-protein kinase LCK,0.102
104399,Nc1ccc2C\C(=C/c3cc(Br)c(O)c(Br)c3)\C(=O)c2c1,CHEMBL312563,6.15,CHEMBL258,Tyrosine-protein kinase LCK,0.71
104400,Oc1cc(O)cc(\C=C\c2ccc(O)c(O)c2)c1,CHEMBL69863,5.3,CHEMBL258,Tyrosine-protein kinase LCK,5.0
104401,Nc1ccc2C(=O)\C(=C\c3cc(Br)c(O)c(Br)c3)\Cc2c1,CHEMBL86228,5.3,CHEMBL258,Tyrosine-protein kinase LCK,5.0
104402,Nc1cccc2C(=O)\C(=C\c3cc(Br)c(O)c(Br)c3)\C(=O)c12,CHEMBL81862,6.33,CHEMBL258,Tyrosine-protein kinase LCK,0.47
104403,Nc1ccc2C(=O)\C(=C/c3cc(Br)c(O)c(Br)c3)\C(=O)c2c1,CHEMBL84807,7.5,CHEMBL258,Tyrosine-protein kinase LCK,0.032
104404,COc1cc2C(=O)C(=Cc3cc(Br)c(O)c(Br)c3)C(=O)c2cc1OC,CHEMBL83721,6.96,CHEMBL258,Tyrosine-protein kinase LCK,0.11
104405,Oc1c(Br)cc(C=C2C(=O)c3ccccc3C2=O)cc1Br,CHEMBL82404,6.13,CHEMBL258,Tyrosine-protein kinase LCK,0.74
104406,Oc1c(Cl)cc(\C=C/2\C(=O)c3cccc(c3C2=O)[N+](=O)[O-])cc1Cl,CHEMBL83376,5.85,CHEMBL258,Tyrosine-protein kinase LCK,1.4
104407,COc1cc(\C=C\2/C(=O)c3ccc(N)cc3C2=O)cc(OC)c1O,CHEMBL79872,5.77,CHEMBL258,Tyrosine-protein kinase LCK,1.7
104408,COc1ccc2C(=O)\C(=C/c3cc(Br)c(O)c(OC)c3)\C(=O)c2c1,CHEMBL311746,6.06,CHEMBL258,Tyrosine-protein kinase LCK,0.88
104409,Oc1ccc(C=C2C(=O)c3ccccc3C2=O)cc1O,CHEMBL83598,5.3,CHEMBL258,Tyrosine-protein kinase LCK,5.0
104410,COc1ccc2C(=O)\C(=C/c3cc(Br)c(O)c(Br)c3)\C(=O)c2c1,CHEMBL82560,6.84,CHEMBL258,Tyrosine-protein kinase LCK,0.14400000000000002
104411,COc1cc(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=O)cc(Br)c1O,CHEMBL309230,5.77,CHEMBL258,Tyrosine-protein kinase LCK,1.7
104412,CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,CHEMBL428690,4.96,CHEMBL258,Tyrosine-protein kinase LCK,11000.0
104413,Nc1ccc2C(=O)\C(=C/c3ccc(O)c(O)c3)\C(=O)c2c1,CHEMBL81793,6.22,CHEMBL258,Tyrosine-protein kinase LCK,0.6
104414,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)C)C(=O)N[C@H](C)c2ccc(C)cc2,CHEMBL348834,4.57,CHEMBL258,Tyrosine-protein kinase LCK,27.0
104415,COc1cc(Cc2nn([C@@H]3CC[C@H](CC3)N4CCN(C)CC4)c5ncnc(N)c25)ccc1NC(=O)[C@@H]6C[C@H]6c7ccccc7,CHEMBL416091,7.72,CHEMBL258,Tyrosine-protein kinase LCK,0.019
104416,CN1CCN(CC1)[C@@H]2CC[C@H](CC2)n3nc(c4ccc(Oc5ccccc5)cc4)c6c(N)ncnc36,CHEMBL44577,7.4,CHEMBL258,Tyrosine-protein kinase LCK,0.04
104417,COc1cc(ccc1NC(=O)c2ccccc2)c3nn([C@@H]4CC[C@H](CC4)N5CCN(C)CC5)c6ncnc(N)c36,CHEMBL297363,7.03,CHEMBL258,Tyrosine-protein kinase LCK,0.093
104418,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)C)C(=O)NCc2ccncc2,CHEMBL160077,4.8,CHEMBL258,Tyrosine-protein kinase LCK,16.0
104419,COc1cc(ccc1NC(=O)C(C)(C)Cc2ccccc2)c3nn([C@@H]4CC[C@H](CC4)N5CCN(C)CC5)c6ncnc(N)c36,CHEMBL417006,7.04,CHEMBL258,Tyrosine-protein kinase LCK,0.092
104420,COc1cc(ccc1NC(=O)OCc2ccccc2)c3nn([C@@H]4CC[C@H](CC4)N5CCN(C)CC5)c6ncnc(N)c36,CHEMBL47787,8.4,CHEMBL258,Tyrosine-protein kinase LCK,0.004
