Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
196408,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CHEMBL574738,6.08,CHEMBL4578,Maternal embryonic leucine zipper kinase,830.0
196409,CC(C)(C)c1oc(CSc2cnc(NC(=O)C3CCNCC3)s2)nc1,CHEMBL296468,5.25,CHEMBL4578,Maternal embryonic leucine zipper kinase,5600.0
196410,CN1CCN(CC1)c2ccc3nc([nH]c3c2)C4=C(N)c5c(F)cccc5NC4=O,CHEMBL522892,5.8,CHEMBL4578,Maternal embryonic leucine zipper kinase,1600.0
196411,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,CHEMBL941,5.72,CHEMBL4578,Maternal embryonic leucine zipper kinase,1900.0
196412,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,CHEMBL608533,6.55,CHEMBL4578,Maternal embryonic leucine zipper kinase,280.0
196413,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,CHEMBL388978,7.48,CHEMBL4578,Maternal embryonic leucine zipper kinase,33.0
196414,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN4CCOCC4,CHEMBL1721885,6.47,CHEMBL4578,Maternal embryonic leucine zipper kinase,340.0
196415,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,CHEMBL535,6.46,CHEMBL4578,Maternal embryonic leucine zipper kinase,350.0
196416,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Sc4ccc(NC(=O)C5CC5)cc4)n2,CHEMBL572878,6.62,CHEMBL4578,Maternal embryonic leucine zipper kinase,240.0
196418,C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c6C(=O)NCc6c7c8ccccc8n2c7c35,CHEMBL603469,7.58,CHEMBL4578,Maternal embryonic leucine zipper kinase,26.0
196421,CN1CCN(CC1)c2ccc(OC(F)(F)F)c(Nc3ncc4CCc5c(nn(CCO)c5c4n3)C(=O)N)c2,CHEMBL1738758,6.13,CHEMBL4578,Maternal embryonic leucine zipper kinase,0.7440000000000001
196422,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,CHEMBL180022,5.8,CHEMBL4578,Maternal embryonic leucine zipper kinase,1600.0
196426,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,CHEMBL1789941,5.66,CHEMBL4578,Maternal embryonic leucine zipper kinase,2200.0
196427,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,CHEMBL509032,7.0,CHEMBL4578,Maternal embryonic leucine zipper kinase,99.0
196428,Cl.CN(C)CC(=O)N1CCC(CC1)c2ccc(NC(=O)c3nc(c[nH]3)C#N)c(c2)C4=CCCCC4,CHEMBL1908395,5.96,CHEMBL4578,Maternal embryonic leucine zipper kinase,1100.0
196430,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)N(C)C(=O)CN4CCN(C)CC4)/c5ccccc5)\C(=O)Nc2c1,CHEMBL502835,8.31,CHEMBL4578,Maternal embryonic leucine zipper kinase,4.9
196431,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)ccnc2cc1OCCCN6CCOCC6,CHEMBL1230609,6.52,CHEMBL4578,Maternal embryonic leucine zipper kinase,300.0
196432,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc4cccc(c4)S(=O)(=O)NC(C)(C)C,CHEMBL1287853,5.58,CHEMBL4578,Maternal embryonic leucine zipper kinase,2600.0
196433,Cc1n[nH]c2ccc(cc12)c3cncc(OC[C@@H](N)Cc4ccccc4)c3,CHEMBL379218,6.23,CHEMBL4578,Maternal embryonic leucine zipper kinase,590.0
196434,O=C(N1CCNCC1)c2ccc(\C=C\c3n[nH]c4ccccc34)cc2,CHEMBL1908397,6.68,CHEMBL4578,Maternal embryonic leucine zipper kinase,210.0
196435,CC(C)n1nc(c2cc3cc(O)ccc3[nH]2)c4c(N)ncnc14,CHEMBL1241674,6.77,CHEMBL4578,Maternal embryonic leucine zipper kinase,170.0
196437,Cn1cc(C2=C(C(=O)NC2=O)c3cn(C4CCN(Cc5ccccn5)CC4)c6ccccc36)c7ccccc17,CHEMBL300138,5.25,CHEMBL4578,Maternal embryonic leucine zipper kinase,5600.0
196439,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cccc6[nH]ncc56)CC1,CHEMBL521851,5.24,CHEMBL4578,Maternal embryonic leucine zipper kinase,5700.0
