Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
29249,C[S+]([O-])c1ccc(cc1)c2cc(c3ccncc3)c([nH]2)c4ccc(F)cc4,CHEMBL88486,4.8,CHEMBL2276,c-Jun N-terminal kinase 1,16.0
29250,CC(C)OCc1ccc2c(c1)c3c4CNC(=O)c4c5c(Cc6ccccc56)c3n2CCCO,CHEMBL150894,6.35,CHEMBL2276,c-Jun N-terminal kinase 1,448.0
29251,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(n1)c3cccc(N)c3,CHEMBL64040,6.07,CHEMBL2276,c-Jun N-terminal kinase 1,850.0
29252,C[C@H](Nc1cc(ccn1)c2sc(nc2c3ccc(F)cc3)C4CCN(C)CC4)c5ccccc5,CHEMBL2111784,5.72,CHEMBL2276,c-Jun N-terminal kinase 1,1.9
29253,CN1CCN(CC1)c2ccc3c(n2)nc(c4ccc(F)cc4)n3c5ccnc(NC6CCCC6)n5,CHEMBL120185,5.82,CHEMBL2276,c-Jun N-terminal kinase 1,1.5
29254,OC1(CCNCC1)c2oc(c3ccnc(NC4CCCCC4)c3)c(n2)c5ccc(F)cc5,CHEMBL121405,6.82,CHEMBL2276,c-Jun N-terminal kinase 1,0.15
29255,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(cc4)S(=O)(=O)C)c23)cc1,CHEMBL185658,6.1,CHEMBL2276,c-Jun N-terminal kinase 1,-6.1
29256,COc1ccc(OC)c(CNc2[nH]nc3cccc(Oc4ccc(cc4)S(=O)(=O)C)c23)c1,CHEMBL188705,6.4,CHEMBL2276,c-Jun N-terminal kinase 1,-6.4
29257,COc1ccc(OC)c(CNc2[nH]nc3ccc(c(Oc4ccccc4)c23)[N+](=O)[O-])c1,CHEMBL189902,6.1,CHEMBL2276,c-Jun N-terminal kinase 1,-6.1
29258,Clc1ccccc1CNC(=O)c2ccccc2Oc3ccccc3,CHEMBL187845,5.5,CHEMBL2276,c-Jun N-terminal kinase 1,-5.5
29259,Clc1ccccc1CNC(=O)c2cccnc2Oc3ccccc3,CHEMBL186995,5.4,CHEMBL2276,c-Jun N-terminal kinase 1,-5.4
29260,O=C(NCc1ccccc1)c2cccnc2Oc3ccccc3,CHEMBL168418,5.5,CHEMBL2276,c-Jun N-terminal kinase 1,-5.5
