Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
128090,CCn1c(nc2cnccc12)c3nonc3N,CHEMBL189657,7.16,CHEMBL4501,Ribosomal protein S6 kinase 1,70.0
128091,CCn1c(nc2cncc(CNC3CCNCC3)c12)c4nonc4N,CHEMBL188434,6.57,CHEMBL4501,Ribosomal protein S6 kinase 1,270.0
128092,CN1C(=O)C(=C(C1=O)c2cn(CCCN)c3ccccc23)c4c[nH]c5ccccc45,CHEMBL188282,4.6,CHEMBL4501,Ribosomal protein S6 kinase 1,25.0
128093,CC1=C(C(NC(=O)N1)c2ccc(F)cc2)C(=O)Nc3ccc4[nH]ncc4c3,CHEMBL384073,5.54,CHEMBL4501,Ribosomal protein S6 kinase 1,2850.0
128094,CC1=C(C(CC(=O)N1)c2ccc(F)cc2)C(=O)Nc3ccc4[nH]ncc4c3,CHEMBL218654,5.96,CHEMBL4501,Ribosomal protein S6 kinase 1,1100.0
128095,CC1=C(C(CC(=O)N1)c2ccc(cc2)C(F)(F)F)C(=O)Nc3cc(Cl)c4[nH]ncc4c3,CHEMBL427058,6.23,CHEMBL4501,Ribosomal protein S6 kinase 1,590.0
128096,CC1=C(C(CC(=O)N1)c2ccc(cc2)C(F)(F)F)C(=O)Nc3cc4cn[nH]c4cc3F,CHEMBL375312,5.71,CHEMBL4501,Ribosomal protein S6 kinase 1,1940.0
128097,CC1=C(C(CC(=O)N1)c2ccc(cc2)C(F)(F)F)C(=O)Nc3ccc4[nH]nc(C)c4c3,CHEMBL218720,5.32,CHEMBL4501,Ribosomal protein S6 kinase 1,4790.0
128098,CC1=C(C(CC(=O)N1)c2ccc3ccccc3c2)C(=O)Nc4ccc5[nH]ncc5c4,CHEMBL441702,5.81,CHEMBL4501,Ribosomal protein S6 kinase 1,1550.0
128099,CC1=C(C(CC(=O)N1)c2ccc(Cl)c(Cl)c2)C(=O)Nc3ccc4[nH]ncc4c3,CHEMBL374453,6.25,CHEMBL4501,Ribosomal protein S6 kinase 1,560.0
128100,Cc1cccc(C)c1c2cc(C)c3nc(Nc4ccc(OCCN5CCCC5)cc4)nnc3c2,CHEMBL436137,5.57,CHEMBL4501,Ribosomal protein S6 kinase 1,2.71
128101,Cn1cnc(CNc2cc(Br)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c1,CHEMBL230761,4.08,CHEMBL4501,Ribosomal protein S6 kinase 1,83.1
128102,CCCc1[nH]cnc1CNc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2,CHEMBL230654,4.73,CHEMBL4501,Ribosomal protein S6 kinase 1,18.8
128103,NC1(Cc2ccc(Cl)cc2)CCN(CC1)c3ncnc4[nH]ccc34,CHEMBL263664,6.92,CHEMBL4501,Ribosomal protein S6 kinase 1,120.0
128104,COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Cc5ccccc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6,CHEMBL505896,5.0,CHEMBL4501,Ribosomal protein S6 kinase 1,10000.0
128105,COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Nc5ccc(F)cc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6,CHEMBL453737,5.24,CHEMBL4501,Ribosomal protein S6 kinase 1,5700.0
128106,COc1cc2c(Oc3ccc(nc3)C4=CN=C(Nc5ccc(F)cc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6,CHEMBL447602,4.19,CHEMBL4501,Ribosomal protein S6 kinase 1,65000.0
128107,CCN1CCN(CC\C=C\c2ccc3c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c(cnc3c2)C#N)CC1,CHEMBL489058,4.7,CHEMBL4501,Ribosomal protein S6 kinase 1,20.0
128109,CC1=C(C(N=C(N1)c2ccccc2)c3ccc(F)cc3)C(=O)Nc4ccc5[nH]ncc5c4,CHEMBL519680,5.35,CHEMBL4501,Ribosomal protein S6 kinase 1,4500.0
128110,COc1ccc(cc1)C2=NC(C(=C(C)N2)C(=O)Nc3ccc4[nH]ncc4c3)c5ccc(Cl)cc5F,CHEMBL520828,5.68,CHEMBL4501,Ribosomal protein S6 kinase 1,2100.0
128111,CC1=C(C(N=C(N1)c2ccnc(Cl)c2)c3ccc(Cl)cc3F)C(=O)Nc4cc5cn[nH]c5cc4F,CHEMBL521347,6.0,CHEMBL4501,Ribosomal protein S6 kinase 1,1000.0
128112,Cc1ccc(cc1)c2c(C(=O)CF)n(CCCO)c3ncnc(N)c23,CHEMBL515414,6.02,CHEMBL4501,Ribosomal protein S6 kinase 1,0.95
128113,Clc1ccc(Cl)c2c3N=CNC(=O)c3sc12,CHEMBL583144,6.11,CHEMBL4501,Ribosomal protein S6 kinase 1,0.7734
128114,Cc1[nH]nc2ccc(cc12)c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3c6cocc6,CHEMBL593490,8.15,CHEMBL4501,Ribosomal protein S6 kinase 1,0.006999999999999999
128115,Cn1c(nc2ccccc12)c3nonc3N,CHEMBL1078717,6.27,CHEMBL4501,Ribosomal protein S6 kinase 1,0.54
128116,CCn1c(nc2ccccc12)c3nonc3N,CHEMBL365286,7.3,CHEMBL4501,Ribosomal protein S6 kinase 1,0.05
128117,CC(C)n1c(nc2ccccc12)c3nonc3N,CHEMBL1079208,7.4,CHEMBL4501,Ribosomal protein S6 kinase 1,0.04
128118,Nc1nonc1c2nc3ccccc3n2C4CC4,CHEMBL1079293,7.02,CHEMBL4501,Ribosomal protein S6 kinase 1,0.095
128119,Nc1nonc1c2nc3ccccc3n2C4CCC4,CHEMBL1079294,8.4,CHEMBL4501,Ribosomal protein S6 kinase 1,0.004
128120,Nc1nonc1c2nc3ccccc3n2C4CCCC4,CHEMBL1079295,7.89,CHEMBL4501,Ribosomal protein S6 kinase 1,0.013
128121,Nc1nonc1c2nc3ccccc3n2C4CCCCC4,CHEMBL1078929,7.92,CHEMBL4501,Ribosomal protein S6 kinase 1,0.012
128122,Nc1nonc1c2nc3ccccc3n2CC4CC4,CHEMBL1078930,7.92,CHEMBL4501,Ribosomal protein S6 kinase 1,0.012
128123,Nc1nonc1c2nc3ccccc3n2CC4CCC4,CHEMBL1078820,7.16,CHEMBL4501,Ribosomal protein S6 kinase 1,0.069
128124,CC(C)Cn1c(nc2ccccc12)c3nonc3N,CHEMBL1079040,7.66,CHEMBL4501,Ribosomal protein S6 kinase 1,0.022
128125,Nc1nonc1c2nc3ccccc3n2c4ccccc4,CHEMBL1078426,6.96,CHEMBL4501,Ribosomal protein S6 kinase 1,0.11
128126,Nc1nonc1c2nc3ccccc3n2c4ccccc4C#N,CHEMBL1078427,7.58,CHEMBL4501,Ribosomal protein S6 kinase 1,0.026
128127,Nc1nonc1c2nc3ccccc3n2c4cccc(c4)C#N,CHEMBL1078537,6.1,CHEMBL4501,Ribosomal protein S6 kinase 1,0.8
128128,Nc1nonc1c2nc3ccccc3n2c4ccc(cc4)C#N,CHEMBL1078538,6.1,CHEMBL4501,Ribosomal protein S6 kinase 1,0.8
128129,COc1ccccc1n2c(nc3ccccc23)c4nonc4N,CHEMBL1078539,7.51,CHEMBL4501,Ribosomal protein S6 kinase 1,0.031
128130,COc1cccc(c1)n2c(nc3ccccc23)c4nonc4N,CHEMBL1078155,5.72,CHEMBL4501,Ribosomal protein S6 kinase 1,1.9
128131,COc1ccc(cc1)n2c(nc3ccccc23)c4nonc4N,CHEMBL1078245,6.26,CHEMBL4501,Ribosomal protein S6 kinase 1,0.55
128132,COc1ccc2c(c1)nc(c3nonc3N)n2C4CCC4,CHEMBL1080072,7.41,CHEMBL4501,Ribosomal protein S6 kinase 1,0.039
