Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
72176,Oc1nc(O)c(C(=O)Nc2ccccc2)c(Nc3ccccc3)n1,CHEMBL117120,6.14,CHEMBL2637,c-Jun N-terminal kinase 3,0.72
72177,FC(F)(F)c1cccc(NC(=O)c2csc(n2)c3ccncc3)c1,CHEMBL117121,4.89,CHEMBL2637,c-Jun N-terminal kinase 3,13.0
72178,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.N#C\C(=C/1\Nc2ccccc2S1)\c3ccnc(NCCc4cccnc4)n3,CHEMBL1788116,7.16,CHEMBL2637,c-Jun N-terminal kinase 3,0.07
72179,COc1ccc(COC[C@@H]2CCc3nc(c4ccc(F)cc4)c(c5ccnc(N)n5)n23)cc1,CHEMBL372082,7.21,CHEMBL2637,c-Jun N-terminal kinase 3,61.2
72180,COc1ccc(COC[C@H]2CCc3nc(c4ccc(F)cc4)c(c5ccnc(N)n5)n23)cc1,CHEMBL198427,6.57,CHEMBL2637,c-Jun N-terminal kinase 3,270.0
72181,CCCNc1nccc(n1)c2c(nc3CC[C@@H](COCc4ccc(OC)cc4)n23)c5ccc(F)cc5,CHEMBL383348,7.96,CHEMBL2637,c-Jun N-terminal kinase 3,10.9
72182,CCCNc1nccc(n1)c2c(nc3CC[C@H](COCc4ccc(OC)cc4)n23)c5ccc(F)cc5,CHEMBL198261,6.63,CHEMBL2637,c-Jun N-terminal kinase 3,233.0
72183,CCCNc1nccc(n1)c2c(nc3CC[C@@H](CO)n23)c4ccc(F)cc4,CHEMBL198756,8.6,CHEMBL2637,c-Jun N-terminal kinase 3,2.5
72184,CCCNc1nccc(n1)c2c(nc3CC[C@H](CO)n23)c4ccc(F)cc4,CHEMBL383799,8.52,CHEMBL2637,c-Jun N-terminal kinase 3,3.0
72185,Fc1ccc(cc1)c2ncn(CCCNC(=O)c3ccccc3)c2c4ccncc4,CHEMBL199247,6.89,CHEMBL2637,c-Jun N-terminal kinase 3,0.13
72186,N(c1ccccc1)c2ccc3c(n[nH]c3c2)c4ccccc4,CHEMBL383177,7.32,CHEMBL2637,c-Jun N-terminal kinase 3,48.0
72187,Clc1ccccc1Nc2ccc3c([nH]nc3c2)c4ccccc4,CHEMBL440566,7.52,CHEMBL2637,c-Jun N-terminal kinase 3,30.0
72188,COc1ccccc1Nc2ccc3c(n[nH]c3c2)c4ccccc4,CHEMBL254443,6.7,CHEMBL2637,c-Jun N-terminal kinase 3,202.0
72189,OC(=O)c1ccc(cc1)c2[nH]nc3cc(Nc4ccccc4Cl)ccc23,CHEMBL197698,7.5,CHEMBL2637,c-Jun N-terminal kinase 3,32.0
72190,CN(C)CCNC(=O)c1ccc(cc1)c2n[nH]c3cc(Nc4ccccc4Cl)ccc23,CHEMBL399167,8.72,CHEMBL2637,c-Jun N-terminal kinase 3,1.9
72191,NC(=O)c1cccc(c1)c2[nH]nc3cc(Nc4ccccc4Cl)ccc23,CHEMBL199136,8.48,CHEMBL2637,c-Jun N-terminal kinase 3,3.3
72192,OC(=O)c1cccc(c1)c2[nH]nc3cc(Nc4ccccc4Cl)ccc23,CHEMBL197613,8.28,CHEMBL2637,c-Jun N-terminal kinase 3,5.3
72193,Clc1ccccc1Nc2ccc3c([nH]nc3c2)c4cccc(c4)C(=O)NCCCN5CCOCC5,CHEMBL198687,8.47,CHEMBL2637,c-Jun N-terminal kinase 3,3.4
72194,CN(C)CCNC(=O)c1cccc(c1)c2[nH]nc3cc(Nc4ccccc4Cl)ccc23,CHEMBL198821,7.68,CHEMBL2637,c-Jun N-terminal kinase 3,21.0
72195,Clc1ccccc1Nc2ccc3c(n[nH]c3c2)c4cccc(c4)C(=O)NC5CCNCC5,CHEMBL194806,8.85,CHEMBL2637,c-Jun N-terminal kinase 3,1.4
72196,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,CHEMBL388978,6.47,CHEMBL2637,c-Jun N-terminal kinase 3,0.34
72197,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,CHEMBL278041,7.29,CHEMBL2637,c-Jun N-terminal kinase 3,0.051
72198,C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,CHEMBL10,7.35,CHEMBL2637,c-Jun N-terminal kinase 3,0.045
72199,Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C,CHEMBL103667,7.21,CHEMBL2637,c-Jun N-terminal kinase 3,0.062
72200,Oc1c2ccccc2c3N=Nc4cccc1c34,CHEMBL1725279,7.66,CHEMBL2637,c-Jun N-terminal kinase 3,0.022
72201,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,CHEMBL941,5.48,CHEMBL2637,c-Jun N-terminal kinase 3,3.3
72202,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,CHEMBL939,5.64,CHEMBL2637,c-Jun N-terminal kinase 3,2.3
72203,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,CHEMBL31965,5.55,CHEMBL2637,c-Jun N-terminal kinase 3,2.8
72204,Nc1c(cnn1c2ccc(F)cc2)C(=O)c3cccc(OC[C@@H](O)CO)c3,CHEMBL203567,5.16,CHEMBL2637,c-Jun N-terminal kinase 3,6.9
72205,Fc1ccc(Nc2cc(ccn2)c3ccnc(Nc4ccc(F)cc4)c3)cc1,CHEMBL205672,7.77,CHEMBL2637,c-Jun N-terminal kinase 3,0.017
72206,CCOc1ccccc1Nc2cc(ccn2)c3ccnc(Nc4ccccc4OCC)c3,CHEMBL202961,6.16,CHEMBL2637,c-Jun N-terminal kinase 3,0.693
