Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
64926,COc1ccccc1N2CCN(CC2)C(=O)\C=C\c3noc(c4cc(Cl)c(O)cc4O)c3c5ccc(O)cc5,CHEMBL3354665,5.95,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,1.126
64927,OC1(c2ccccc2c3ncccc13)C(F)(F)F,CHEMBL3671587,5.66,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,2208.0
64928,Cc1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3639704,5.64,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,2286.0
64929,Cc1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671588,5.8,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,1567.0
64930,OC1(c2ccccc2c3ccc(F)cc13)C(F)(F)F,CHEMBL3671589,5.64,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,2292.0
64931,OC1(c2ccccc2c3ccc(Cl)cc13)C(F)(F)F,CHEMBL3671590,5.93,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,1169.0
64932,OC1(c2ccccc2c3c(Cl)cccc13)C(F)(F)F,CHEMBL3671591,5.64,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,2294.0
64933,OC1(c2ccccc2c3ccc(Br)cc13)C(F)(F)F,CHEMBL3671592,5.84,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,1435.0
64934,OC1(c2ccccc2c3cccc(Cl)c13)C(F)(F)F,CHEMBL3671593,4.34,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,45643.0
64935,OC1(c2ccccc2c3cc(Cl)ccc13)C(F)(F)F,CHEMBL3671594,4.7,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,20040.0
64936,Cc1ccc2c(c1)c3ccccc3C2(O)C(F)(F)F,CHEMBL3671595,4.51,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,30793.0
64937,OC1(c2ccccc2c3c(F)cccc13)C(F)(F)F,CHEMBL3671596,5.17,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,6792.0
64938,OC1(c2ccccc2c3cc(F)ccc13)C(F)(F)F,CHEMBL3671597,5.26,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,5495.0
64939,OC1(c2ccccc2c3cccc(F)c13)C(F)(F)F,CHEMBL3671598,4.8,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,15876.0
64940,OC1(c2cc(Cl)ccc2c3ccc(Cl)cc13)C(F)(F)F,CHEMBL3671599,4.25,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,56574.0
64941,Cc1cccc2c1c3ncccc3C2(O)C(F)(F)F,CHEMBL3671600,4.79,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,16312.0
64942,Cc1ccc2c3ncccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671601,4.71,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,19303.0
64943,Cc1ccc2c3c(C)cccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671602,4.86,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,13871.0
64944,Cc1cc(C)c2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671603,6.34,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,457.0
64945,Nc1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671605,5.46,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,3497.0
64946,OC1(c2ccccc2c3c(Cl)cc(Cl)cc13)C(F)(F)F,CHEMBL3671606,6.52,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,302.0
64947,CC(=O)Nc1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671607,4.78,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,16691.0
64948,COC(=O)c1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671608,6.24,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,571.0
64949,CCc1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671610,4.51,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,30863.0
64950,Nc1ccc2c(c1)c3ccccc3C2(O)C(F)(F)F,CHEMBL3671611,4.75,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,17596.0
64951,COC(=O)c1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671612,6.07,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,848.0
64952,CC(=O)Nc1ccc2c(c1)c3ccccc3C2(O)C(F)(F)F,CHEMBL3671613,5.55,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,2815.0
64953,NC(=O)c1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671614,5.24,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,5739.0
64954,CNC(=O)c1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671615,5.07,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,8609.0
64955,CN(C)C(=O)c1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671616,5.87,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,1353.0
64956,NC(=O)c1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671618,5.74,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,1814.0
64957,CNC(=O)c1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671619,4.48,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,33181.0
64958,OC1(c2ccccc2c3ncc(Cl)cc13)C(F)(F)F,CHEMBL3671621,6.2,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,626.0
64959,COc1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671622,5.4,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,3959.0
64960,Oc1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671623,4.92,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,12022.0
64961,CCc1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671624,5.34,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,4522.0
64962,COC(=O)c1ccc2c(c1)c3ccccc3C2(O)C(F)(F)F,CHEMBL3671625,5.61,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,2469.0
64963,OC(=O)c1ccc2c(c1)c3ccccc3C2(O)C(F)(F)F,CHEMBL3671626,4.16,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,68593.0
64964,NC(=O)c1ccc2c(c1)c3ccccc3C2(O)C(F)(F)F,CHEMBL3671627,5.25,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,5564.0
64965,CNC(=O)c1ccc2c(c1)c3ccccc3C2(O)C(F)(F)F,CHEMBL3671628,5.41,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,3920.0
64966,COC(=O)c1cc(C)c2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671630,6.61,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,247.0
64967,COc1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671631,5.19,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,6486.0
64968,COc1ccc2c(c1)c3ccccc3C2(O)C(F)(F)F,CHEMBL3671632,5.31,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,4909.0
64969,CCOC(=O)c1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671633,6.19,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,639.0
64970,OC1(c2ccccc2c3c(cccc13)C#N)C(F)(F)F,CHEMBL3671634,5.75,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,1787.0
64971,COC(=O)c1cc(C(=O)OC)c2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671635,7.0,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,100.0
64972,CCN(C)C(=O)c1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671636,5.59,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,2590.0
64973,OC1(c2ccccc2c3ccc(cc13)C(=O)N4CCCCC4)C(F)(F)F,CHEMBL3671637,5.4,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,4010.0
64974,OC1(c2ccccc2c3ccc(cc13)C(=O)N4CCCC4)C(F)(F)F,CHEMBL3671638,6.25,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,567.0
64975,CCN(CC)C(=O)c1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671639,4.66,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,21913.0
64976,Nc1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671640,4.7,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,19786.0
64977,CN(C1CCC1)C(=O)c2ccc3c4ccccc4C(O)(c3c2)C(F)(F)F,CHEMBL3671642,5.25,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,5621.0
64978,OC1(c2ccccc2c3ccc(cc13)C(=O)N4CCC4)C(F)(F)F,CHEMBL3671643,6.71,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,195.0
64979,CCCOC(=O)c1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671644,6.11,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,772.0
64980,CC(C)OC(=O)c1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671645,5.69,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,2037.0
64981,COC(=O)c1cc(Cl)c2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671646,6.53,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,294.0
64982,Oc1ccc2c(c1)c3ccccc3C2(O)C(F)(F)F,CHEMBL3671647,4.8,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,15728.0
64983,Oc1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671648,5.07,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,8484.0
64984,OC1(c2ccccc2c3c(cccc13)C(F)(F)F)C(F)(F)F,CHEMBL3671649,4.75,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,17963.0
64985,CCOc1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671651,4.18,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,66305.0
64986,CCOc1ccc2c(c1)c3ccccc3C2(O)C(F)(F)F,CHEMBL3671652,5.38,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,4199.0
64987,CC(=O)c1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671653,6.21,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,624.0
64988,OCc1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671654,4.79,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,16015.0
64989,CCCc1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671655,5.66,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,2213.0
64990,CC(C)c1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671656,4.99,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,10220.0
64991,CCNC(=O)c1ccc2c(c1)c3ccccc3C2(O)C(F)(F)F,CHEMBL3671657,5.35,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,4424.0
64992,CC(C)NC(=O)c1ccc2c(c1)c3ccccc3C2(O)C(F)(F)F,CHEMBL3671658,5.32,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,4814.0
64993,OCc1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671659,5.48,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,3317.0
64994,COCc1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671660,5.17,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,6783.0
64995,CC(=O)c1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671661,5.76,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,1754.0
64996,CC1CCCN1C(=O)c2ccc3c4ccccc4C(O)(c3c2)C(F)(F)F,CHEMBL3671662,5.6,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,2497.0
64997,OC1(c2ccccc2c3ccc(cc13)C(=O)N4CC4)C(F)(F)F,CHEMBL3671663,5.87,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,1358.0
64998,OC1CN(C1)C(=O)c2ccc3c4ccccc4C(O)(c3c2)C(F)(F)F,CHEMBL3671664,6.16,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,696.0
64999,CN(C)c1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F,CHEMBL3671665,5.08,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,8245.0
65000,CCC(=O)c1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671666,5.56,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,2762.0
65001,COCc1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671667,4.17,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,67348.0
65002,OC1(c2ccccc2c3c(cccc13)C(=O)C4CC4)C(F)(F)F,CHEMBL3671668,5.94,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,1141.0
65003,CN(C)c1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671669,4.38,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,42066.0
65004,CNc1cccc2c1c3ccccc3C2(O)C(F)(F)F,CHEMBL3671670,4.64,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,23099.0
65005,COC1CN(C1)C(=O)c2ccc3c4ccccc4C(O)(c3c2)C(F)(F)F,CHEMBL3671671,6.42,CHEMBL3861,Pyruvate dehydrogenase kinase isoform 2,378.0
