Unnamed: 0,canonical_smiles,molecule_chembl_id,pchembl_value,target_chembl_id,target_pref_name,value
89468,CN(C)C[C@@H]1CCn2cc(C3=C(C(=O)NC3=O)c4cn(CCO1)c5ccccc45)c6ccccc26,CHEMBL91829,7.26,CHEMBL2147,Serine/threonine-protein kinase PIM1,0.055
89469,CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,CHEMBL428690,6.28,CHEMBL2147,Serine/threonine-protein kinase PIM1,0.52
89470,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,CHEMBL388978,7.82,CHEMBL2147,Serine/threonine-protein kinase PIM1,0.015
89471,CN(C)CCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)c5ccccc15,CHEMBL7463,7.57,CHEMBL2147,Serine/threonine-protein kinase PIM1,27.0
89472,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,CHEMBL50,7.37,CHEMBL2147,Serine/threonine-protein kinase PIM1,43.0
89473,CC(=O)c1cccc(c1)c2cnc3ccc(NCC4CC4)nn23,CHEMBL200528,7.21,CHEMBL2147,Serine/threonine-protein kinase PIM1,61.0
89477,CN(C)CC1CCn2c(C1)c(C3=C(C(=O)NC3=O)c4c[nH]c5ccccc45)c6ccccc26,CHEMBL372585,6.6,CHEMBL2147,Serine/threonine-protein kinase PIM1,250.0
89478,NCC1CCn2c(C1)c(C3=C(C(=O)NC3=O)c4c[nH]c5ccccc45)c6ccccc26,CHEMBL370177,7.14,CHEMBL2147,Serine/threonine-protein kinase PIM1,72.0
89479,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCSC(=N)N)c4ccccc34)c5ccccc15,CHEMBL6291,8.1,CHEMBL2147,Serine/threonine-protein kinase PIM1,8.0
89480,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCN)c4ccccc34)c5ccccc15,CHEMBL269264,7.92,CHEMBL2147,Serine/threonine-protein kinase PIM1,12.0
89481,O=C1NC(=O)C(=C1c2c[nH]c3ccccc23)c4c[nH]c5ccccc45,CHEMBL266487,7.57,CHEMBL2147,Serine/threonine-protein kinase PIM1,27.0
89483,OCCCc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N,CHEMBL223367,6.55,CHEMBL2147,Serine/threonine-protein kinase PIM1,0.28
89484,OCCCOc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N,CHEMBL373598,5.96,CHEMBL2147,Serine/threonine-protein kinase PIM1,1.1
89485,Oc1ccc(Br)cc1C2=CC(=C(C#N)C(=O)N2)c3ccccc3,CHEMBL391586,7.3,CHEMBL2147,Serine/threonine-protein kinase PIM1,0.05
89486,Clc1ccccc1C2=C(C#N)C(=O)NC3=C2CSc4ccccc34,CHEMBL247684,4.7,CHEMBL2147,Serine/threonine-protein kinase PIM1,20.0
89487,O=C1NC2=C(CSc3ccccc23)C(=C1C#N)c4cccnc4,CHEMBL247682,5.32,CHEMBL2147,Serine/threonine-protein kinase PIM1,4.79
